tox_cas_edf_id,tox_chemical_name,tox_category,tox_cancer,tox_cardiovascular_blood,tox_developmental,tox_endocrine,tox_gastrointestinal_liver,tox_immunotoxicity,tox_kidney,tox_musculoskeletal,tox_neurotoxicity,tox_reproductive,tox_respiratory,tox_skin_sense
108-95-2,PHENOL,suspected,False,True,True,False,True,False,True,False,True,True,True,True
108-98-5,BENZENETHIOL,suspected,False,False,False,False,False,False,False,False,True,False,True,True
1080,DIBENZOFURANS (CHLORINATED),recognized,True,False,False,False,False,False,False,False,False,False,False,False
1080,DIBENZOFURANS (CHLORINATED),suspected,False,True,True,True,True,False,False,False,False,True,True,True
108171-26-2,"CHLORINATED PARAFINS (AVERAGE CHAIN LENGTH, C12;   APPROXIMATELY 60 PERCENT CHLORINE BY WEIGHT)",recognized,True,False,False,False,False,False,False,False,False,False,False,False
108171-26-2,"CHLORINATED PARAFINS (AVERAGE CHAIN LENGTH, C12;   APPROXIMATELY 60 PERCENT CHLORINE BY WEIGHT)",suspected,False,False,False,True,True,False,False,False,False,False,False,False
108278-70-2,N-(2-methoxyethyl)-N-nitrosourea,suspected,True,False,False,False,False,False,False,False,False,False,False,False
1085-98-9,DICHLOFLUANID,suspected,False,False,False,False,False,True,False,False,False,False,False,True
109-02-4,4-Methylmorpholine,suspected,False,False,False,False,False,False,False,False,False,False,True,False
109-06-8,2-METHYLPYRIDINE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
109-09-1,2-CHLOROPYRIDINE,suspected,False,False,False,False,True,False,False,False,True,False,False,False
109-16-0,"METHACRYLIC ACID, DIESTER WITH TRIETHYLENE GLYCOL",suspected,False,False,False,False,False,True,False,False,True,False,True,True
109-17-1,Tetraethylene glycol dimethacrylate,suspected,False,False,False,False,False,True,False,False,False,False,False,True
109-55-7,"1,3-PROPANEDIAMINE, N,N-DIMETHYL-",suspected,False,False,False,False,False,True,False,False,False,False,True,True
109-59-1,ISOPROPOXYETHANOL,suspected,False,False,False,False,False,False,True,False,True,True,False,False
109-60-4,N-PROPYL ACETATE,suspected,False,False,False,False,False,False,False,False,True,False,True,True
109-66-0,PENTANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
109-73-9,BUTYLAMINE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
109-74-0,1-CYANOPROPANE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
109-77-3,MALONONITRILE,suspected,False,False,False,False,True,False,True,False,True,False,True,True
109-79-5,1-BUTANETHIOL,suspected,False,False,False,False,False,False,False,False,True,False,True,True
109-86-4,ETHYLENE GLYCOL MONOMETHYL ETHER,recognized,False,False,True,False,False,False,False,False,False,True,False,False
109-86-4,ETHYLENE GLYCOL MONOMETHYL ETHER,suspected,False,True,False,True,True,False,True,False,True,False,True,False
109-87-5,DIMETHOXYMETHANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
109-89-7,DIETHYLAMINE,suspected,False,False,False,False,False,True,False,False,True,False,True,True
109-94-4,ETHYL FORMATE,suspected,False,False,False,False,False,False,False,False,True,False,False,True
109-99-9,TETRAHYDROFURAN,suspected,False,True,True,True,True,False,False,False,True,False,True,False
1090,ENVIRONMENTAL TOBACCO SMOKE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
1090,ENVIRONMENTAL TOBACCO SMOKE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
1091,EPOXY RESINS,suspected,False,False,False,False,False,True,False,False,False,False,True,True
110-00-9,FURAN,recognized,True,False,False,False,False,False,False,False,False,False,False,False
110-00-9,FURAN,suspected,False,True,False,False,True,False,True,False,False,False,True,False
110-02-1,THIOPHENE,suspected,False,False,False,True,True,False,False,False,False,False,False,False
110-12-3,METHYL ISOAMYL KETONE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
110-16-7,MALEIC ACID,suspected,False,False,False,False,False,False,True,False,True,False,False,False
110-19-0,ISOBUTYL ACETATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
110-26-9,"N,N'-METHYLENEBISACRYLAMIDE",suspected,False,False,False,False,False,False,False,False,False,True,True,False
110-43-0,METHYL N-AMYL KETONE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
110-44-1,"(E,E)-2,4-HEXADIENOIC ACID",suspected,False,False,False,False,False,False,False,False,False,False,False,True
110-49-6,ETHYLENE GLYCOL MONOMETHYL ETHER ACETATE,recognized,False,False,True,False,False,False,False,False,False,True,False,False
110-49-6,ETHYLENE GLYCOL MONOMETHYL ETHER ACETATE,suspected,False,False,False,False,True,False,True,False,True,False,True,True
110-54-3,N-HEXANE,suspected,False,False,True,False,False,False,False,False,True,True,True,False
110-61-2,"1,2-DICYANOETHANE",suspected,False,False,False,False,False,False,False,False,True,False,True,False
110-63-4,"1,4-BD",suspected,False,True,False,False,False,False,False,False,True,False,False,False
110-65-6,"1,4-BUTINODIOL",suspected,False,True,False,False,False,False,False,False,True,False,True,False
110-66-7,1-Pentanethiol,suspected,False,False,False,False,False,False,False,False,False,False,True,False
110-71-4,ETHYLENE GLYCOL DIMETHYL ETHER,suspected,False,False,True,False,False,False,False,False,False,False,False,False
110-74-7,PROPYL FORMATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
110-80-5,ETHYLENE GLYCOL MONOETHYL ETHER,recognized,False,False,True,False,False,False,False,False,False,True,False,False
110-80-5,ETHYLENE GLYCOL MONOETHYL ETHER,suspected,False,True,False,True,False,False,True,False,True,False,True,False
110-82-7,CYCLOHEXANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
110-83-8,CYCLOHEXENE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
110-85-0,"1,4-DIAZACYCLOHEXANE",suspected,False,False,False,False,True,False,False,False,True,False,False,False
110-86-1,PYRIDINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
110-86-1,PYRIDINE,suspected,False,False,False,False,True,True,False,False,True,False,True,True
110-89-4,PIPERIDINE,suspected,False,True,False,False,False,False,True,False,False,False,False,False
110-91-8,MORPHOLINE,suspected,False,False,False,False,True,False,True,False,True,False,True,True
11056-06-7,BLEOMYCIN,suspected,True,False,False,False,False,False,False,False,False,False,False,True
11070-44-3,"1,3-ISOBENZOFURANDIONE, TETRAHYDROMETHYL-",suspected,False,False,False,False,False,True,False,False,False,False,False,False
11096-82-5,AROCLOR 1260,recognized,True,False,True,False,False,False,False,False,False,False,False,False
11096-82-5,AROCLOR 1260,suspected,False,False,False,True,True,False,False,False,True,False,False,False
11097-69-1,AROCLOR 1254,recognized,True,False,True,False,False,False,False,False,False,False,False,False
11097-69-1,AROCLOR 1254,suspected,False,True,False,True,True,True,False,False,True,True,False,True
111-15-9,ETHYLENE GLYCOL MONOETHYL ETHER ACETATE,recognized,False,False,True,False,False,False,False,False,False,True,False,False
111-15-9,ETHYLENE GLYCOL MONOETHYL ETHER ACETATE,suspected,False,False,False,False,False,False,True,False,True,False,False,False
111-20-6,"1,10-DECANEDIOIC ACID",suspected,False,False,False,False,False,False,False,False,True,False,False,False
111-29-5,"1,5-Pentanediol",suspected,False,False,False,False,False,False,False,False,True,False,False,False
111-30-8,GLUTARALDHYDE,suspected,False,False,True,False,False,True,False,False,False,True,True,True
111-31-9,1-Hexanethiol,suspected,False,False,False,False,False,False,False,False,True,False,True,True
111-36-4,N-BUTYL ISOCYANATE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
111-40-0,DIETHYLENETRIAMINE,suspected,False,False,False,False,False,True,False,False,False,False,True,True
111-41-1,(2-AMINOETHYL)ETHANOLAMINE,suspected,False,False,False,False,False,True,False,False,False,False,True,True
111-42-2,DIETHANOLAMINE,suspected,True,True,False,False,True,False,True,False,True,False,True,True
111-44-4,BIS(2-CHLOROETHYL) ETHER,recognized,True,False,False,False,False,False,False,False,False,False,False,False
111-44-4,BIS(2-CHLOROETHYL) ETHER,suspected,False,False,False,False,False,False,False,False,True,False,True,True
111-46-6,DIETHYLENE GLYCOL ETHER,suspected,False,True,True,False,True,False,True,False,True,True,True,False
111-55-7,"1,2-DIACETOXYETHANE",suspected,False,False,False,False,True,False,False,False,False,False,False,False
111-65-9,OCTANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
111-69-3,ADIPONITRILE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
111-70-6,1-HEPTANOL,suspected,False,False,False,False,False,False,False,False,False,False,True,False
111-71-7,ALDEHYDE C-7,suspected,False,False,False,False,False,False,False,False,True,False,False,False
111-76-2,ETHYLENE GLYCOL MONOBUTYL ETHER,suspected,False,True,True,True,True,False,True,False,True,True,True,True
111-77-3,DIETHYLENE GLYCOL MONOMETHYL ETHER,suspected,False,False,True,True,True,False,True,False,True,False,False,False
111-84-2,NONANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
111-88-6,1-MERCAPTOOCTANE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
111-90-0,DIETHYLENE GLYCOL MONOETHYL ETHER,suspected,False,True,False,False,True,False,True,False,True,False,False,False
111-91-1,BIS(2-CHLOROETHOXY)METHANE,suspected,False,False,False,False,False,False,False,False,False,False,False,True
111-92-2,"1-BUTANAMINE, N-BUTYL-",suspected,False,False,False,False,False,True,False,False,False,False,False,False
111-94-4,"3,3'-IMINODIPROPIONITRILE",suspected,False,False,False,False,False,False,False,False,True,False,False,False
111-96-6,DIETHYLENE GLYCOL DIMETHYL ETHER,suspected,False,False,True,False,False,False,False,False,False,False,False,False
1110,GASOLINE VAPORS,suspected,False,False,False,False,False,False,False,False,True,False,True,False
11100-14-4,AROCLOR 1268,recognized,True,False,True,False,False,False,False,False,False,False,False,False
11103-86-9,POTASSIUM ZINC CHROMATE HYDROXIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
11104-28-2,AROCLOR 1221,recognized,True,False,True,False,False,False,False,False,False,False,False,False
1111,GLASSWOOL (MAN-MADE FIBERS),suspected,True,False,False,False,False,False,False,False,False,False,False,False
11113-70-5,CHROMIUM LEAD SILICATE,recognized,True,False,True,False,False,False,False,False,False,True,False,False
11120-22-2,LEAD SILICATE,recognized,True,False,True,False,False,False,False,False,False,True,False,False
11133-98-5,BERYLLIUM COPPER ALLOY,recognized,True,False,False,False,False,False,False,False,False,False,False,False
11133-98-5,BERYLLIUM COPPER ALLOY,suspected,False,False,False,False,False,False,False,False,False,False,True,False
1114-71-2,PEBULATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
111406-87-2,Zileuton,recognized,True,False,True,False,False,False,False,False,False,True,False,False
11141-16-5,AROCLOR 1232,recognized,True,False,True,False,False,False,False,False,False,False,False,False
11141-17-6,Azadirachtin,suspected,False,False,False,True,False,False,False,False,False,False,False,False
1116-54-7,N-NITROSODIETHANOLAMINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
1116-54-7,N-NITROSODIETHANOLAMINE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
111984-09-9,"3,3'-DIMETHOXYBENZIDINE HYDROCHLORIDE(O-DIANISIDINE HYDROCHLORIDE)",suspected,True,False,False,False,False,False,False,False,False,False,False,False
112-07-2,2-BUTOXYETHANOL ACETATE,suspected,False,False,False,False,False,False,True,False,True,True,False,False
112-24-3,"1,2-ETHANEDIAMINE, N,N'-BIS(2-AMINOETHYL)-",suspected,False,False,True,False,False,True,False,False,False,False,True,True
112-25-4,2-(HEXYLOXY)ETHANOL,suspected,False,False,False,False,True,False,False,False,False,False,True,False
112-27-6,TRIETHYLENE GLYCOL,suspected,False,False,True,False,False,False,False,False,False,False,False,False
112-34-5,DIETHYLENE GLYCOL MONOBUTYL ETHER,suspected,False,True,False,False,False,False,True,False,True,True,False,False
112-49-2,TRIETHYLENE GLYCOL DIMETHYL ETHER,suspected,False,False,True,False,False,False,False,False,False,True,False,False
112-55-0,1-DODECANETHIOL,suspected,False,False,False,False,False,True,False,False,False,False,True,True
112-56-1,LETHANE,suspected,False,True,False,False,True,False,False,False,False,False,False,False
112-57-2,"1,11-DIAMINO-3,6,9-TRIAZAUNDECANE",suspected,False,False,False,False,False,True,False,False,False,False,False,True
1120-71-4,PROPANE SULTONE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
1120-71-4,PROPANE SULTONE,suspected,False,True,False,False,False,False,False,False,True,False,True,True
1122-60-7,NITROCYCLOHEXANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
112281-77-3,Tetraconazole,suspected,True,False,False,False,False,False,False,False,False,False,False,False
1125,ISOCYANATES,suspected,False,False,False,False,False,True,False,False,False,True,True,True
1128,INORGANIC LEAD COMPOUNDS,recognized,True,False,True,False,False,False,False,False,False,True,False,False
1128,INORGANIC LEAD COMPOUNDS,suspected,False,False,False,False,False,False,True,False,False,False,False,False
113-02-6,OMETHOATE,suspected,False,False,False,False,False,True,False,False,True,False,False,True
113-45-1,methylphenidate and its hydrochloride (Ritalin),suspected,False,False,False,False,False,False,False,False,True,False,False,False
113-48-4,MGK-264,suspected,True,False,False,False,False,False,False,False,False,False,False,False
1131-18-6,"1H-Pyrazol-5-amine, 3-methyl-1-phenyl-",suspected,False,False,False,False,False,False,False,False,True,False,False,False
1134-04-9,"PYRIDINE, 2,3,4,5-TETRACHLORO-6-(TRICHLOROMETHYL)-",suspected,False,False,False,False,False,False,False,False,True,False,False,False
1134-23-2,CYCLOATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
1134-23-2,CYCLOATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
1136,MINERAL FIBERS,suspected,True,False,False,False,False,False,False,False,False,False,True,False
113852-37-2,Cidofovir,recognized,True,False,True,False,False,False,False,False,False,True,False,False
114-26-1,PROPOXUR,suspected,True,True,False,False,False,False,False,False,True,True,False,False
114369-43-6,FENBUCONAZOLE (FENETHANIL),suspected,True,False,False,True,False,False,False,False,False,False,False,False
